media,variancia,skewness,kurtosis,energy,entropy,doenca
0.1896871650464647,0.8007660944584812,14.86286644457664,228.9361372421292,214.2073126507127,3.8817014763463993,0
0.19081741026573434,0.05275968453656645,1.1781745046059335,0.8424323428116107,22.827767960854533,4.7898357007109755,0
0.19127776815464717,0.11860012897685811,4.582956678256636,38.32209807909657,39.72795227317275,4.4553069286613125,0
0.19013577692968864,0.14425373892204135,5.057173869385649,43.06115974846927,46.183770263218605,4.365559146754726,0
0.19081741026573434,0.06316487928393025,1.369474821834686,1.1380001395966888,25.491497816179674,4.708738340962053,0
0.1896871650464648,0.062055301655527126,1.3648789784918458,1.0105009584046334,25.09734969315633,4.71148833454168,0
0.19058902290399904,0.09262673499098711,7.093265919851412,80.33750371010147,33.01143312447698,4.732949750748586,0
0.18968716504646474,0.07923564517198009,3.5199566320153917,23.828772484968578,29.495517633368284,4.677621502799054,0
0.19081741026573437,0.08655677913912489,3.3206891215768897,17.043072598703272,31.479824179109492,4.650506554325398,0
0.1896871650464647,0.13875271948558454,2.2946378457899224,4.677607478699302,44.73188865765102,4.203629002341397,0
0.18968716504646477,0.07688691486137547,2.261928277669523,8.314698336339825,28.894242673853494,4.632680120387393,0
0.28423431007669164,0.1555559513451828,1.4550291941155056,1.537606138893457,60.50434415870865,4.642352237432114,0
0.18968716504646477,0.058085884159787264,1.1267674193920039,0.24429243297470782,24.081178814246922,4.7143094095064235,0
0.189910896975615,0.04933140684392674,1.0238665164797522,0.30205223303320716,21.86177424230641,4.806987405239998,0
0.19013577692968867,0.34083756683698335,12.962844097897802,189.57010769870652,96.50923020944384,4.3034847344897145,0
0.1896871650464646,0.11363104241420628,9.057489716877827,115.38669941318356,38.30073932737817,4.695619663814985,0
0.18968716504646485,0.09511993266015023,1.797120491757955,2.9193484998843306,33.56189523033985,4.442629912196353,0
0.2911030914328633,0.19505634340720018,1.809955652930284,2.929386413507478,71.62812243173636,4.577401001393617,0
0.19197743053447644,0.12662623357726077,5.061886927454916,42.08912755511891,41.85128125744141,4.500409063035694,0
0.19058902290399876,0.20005235506739874,4.020237732603858,20.491816100060806,60.51239186403832,4.033103142299178,0
0.25998255141481963,0.17479501291134808,1.911509372484489,3.032433796514564,62.05080062758591,4.510334083792823,0
0.19292783343142803,0.07044949696944747,1.8766761297270187,4.649740440959951,27.563685345790034,4.693537647764638,0
0.18991089697561492,0.11066078687541907,2.3465277818321484,6.280303971442983,37.56209553036843,4.369391324334072,0
0.19197743053447647,0.23407319988417544,3.5845330067857377,13.186738871456136,69.35770463201156,3.9348210998004856,0
0.21498453281858582,0.22318447272458547,4.3496533559375745,30.41957172545232,68.96712245140765,4.152304047096488,0
0.19221313056420578,0.07595007680139843,1.6008772072890558,1.9445746959319985,28.90136687684885,4.620756120812721,0
0.19013577692968864,0.05570916796643345,1.1604359391386858,0.4572022571386909,23.51636009858298,4.756820930789066,0
0.19058902290399904,0.09824296663805779,7.597595237862549,85.81228045966209,34.449188426127066,4.747074424857459,0
0.19245008972987548,0.09615051305564987,2.0373271009680565,3.7176302501000507,34.096012823727875,4.509364647953511,0
0.18968716504646488,0.07479815270129403,1.4387904558309388,1.3285243980315933,28.359519560872663,4.581911572181234,0
0.18968716504646482,0.14901326157935013,2.5315497032925354,6.5475611478708995,47.35858743365502,4.160683743312628,0
0.189910896975615,0.09513165974196217,1.8165837667325488,2.5994823069179684,33.58663898420347,4.455523366666513,0
0.18968716504646482,0.04912513210978522,0.9666216445317317,-0.010391623605739753,21.787226289446398,4.805133210243644,0
0.19747337152786695,0.4353940673202369,12.633525765807851,178.9355347666711,121.4437887444019,4.200684591653216,0
0.1896871650464648,0.06784023666134434,2.178835225129093,7.08450729748494,26.578293054645535,4.7064250336402385,0
0.19590672986151073,0.06672022005289327,1.2294670601685866,0.40917058359862457,26.9055147156286,4.685975528076659,0
0.19316864235990852,0.1393537524921136,6.826014729526736,73.77506901132544,45.226976482120676,4.495103208198894,0
0.1896871650464648,0.062404655682767096,2.0616742237187182,7.598061197906519,25.186784324129757,4.739098933475855,0
0.19081741026573434,0.07262947805328328,2.3837590902248684,9.316781569216877,27.91443510113404,4.68471552057381,0
0.19174297785146688,0.06568304186773004,2.326693920226042,10.652680326364688,26.226793324308005,4.726088406543479,0
0.19013577692968864,0.08105802951276561,4.405161953143883,37.54426152604124,30.005668654444023,4.692211966120834,0
0.18968716504646474,0.11755300333914487,2.022264902867529,2.9002536623007584,39.30476132416246,4.3444532500783035,0
0.18968716504646482,0.0863419629728004,2.041599336165192,4.351451999975163,31.314734990378287,4.563031637862762,0
0.19221313056420583,0.14150544134247925,2.657329545377673,7.263832359511575,45.68354019936556,4.264571444416634,0
0.18968716504646477,0.07639033459665684,3.0318738692380363,16.107432834677713,28.76711812608554,4.682560762272626,0
0.2707657661532479,0.19801905447033183,2.4146002643971722,7.198596403743339,69.46128757526712,4.513243108184123,0
0.18968716504646482,0.055965076310071846,1.3228626922880031,1.173651722514876,23.538252004719773,4.7660621957341895,0
0.1901357769296887,0.1575442043500181,4.667256911012729,34.61315556253489,49.58612941278068,4.309267481564875,0
0.18968716504646432,1.7510179087707156,15.472584737457579,241.78538639663324,457.4717771146445,3.200707682229579,0
0.19197743053447636,0.06268979016477408,1.491752370310701,2.371207855126567,25.483551743844806,4.726257998554159,0
0.1915097608836887,0.1155790806605852,2.214078706639981,4.878695208942031,38.97729770862408,4.361084808664259,0
0.1912777681546472,0.1535921715847423,9.595409020595667,124.43224609588037,48.68591518079114,4.564958231207581,0
0.18968716504646477,0.0956733759877517,2.0773510683284906,3.9206287260145984,33.70357672220581,4.508507113143699,0
0.18968716504646477,0.05895186688794192,1.778386640214862,4.325839993701979,24.302870392654512,4.765734601981369,0
0.19174297785146704,0.20376831977045706,3.3642416050749855,12.08369243270591,61.57662446740614,3.990572077908537,0
0.1896871650464646,0.21586371640912275,3.953122494017875,17.297834424581268,64.47230387007679,4.033600141142456,0
0.19854857093356126,0.14975145327955414,2.89080035366465,9.66302969160796,48.42828500462427,4.2751638983267926,0
0.1896871650464647,0.0760615775831956,2.284301004512431,9.537620324134332,28.682956330639442,4.628257604647935,0
0.19127776815464717,0.18285771717428145,8.319315452354886,99.65343809829142,56.17789485171315,4.367329722776453,0
0.1915097608836887,0.13559856616304658,2.4710108306439076,6.054567713184731,44.10228599725419,4.2713692202013505,0
0.19058902290399893,0.1454838420825386,9.310278849863469,118.77809800393457,46.54285253991415,4.593429793976032,0
0.1903618153721895,0.0833878325162326,4.846879362147492,42.76706244072972,30.624116036615206,4.701496495705664,0
0.18991089697561492,0.05769261201794339,1.212968319099288,0.6397266377761865,24.002242766854653,4.738769492442944,0
0.19174297785146677,0.16589089381360966,4.3818417324427035,23.550269596434852,51.880003422453186,4.33631566204366,0
0.18968716504646502,0.16354028053980657,11.020145874155618,151.3578816772588,51.07750428753188,4.616401758758984,0
0.19081741026573443,0.09592786808035761,5.419145676606817,52.54528252684011,33.87882294806508,4.63716074529184,0
